referrer,views_total,views_unique
github.com,146,21
inseq.readthedocs.io,91,8
Google,88,41
t.co,56,27
Bing,22,3
pypi.org,9,3
gsarti.com,3,3
colab.research.google.com,2,2
DuckDuckGo,2,1
huggingface.co,1,1
