referrer,views_total,views_unique
Google,111,32
github.com,42,17
Bing,15,3
inseq.org,13,7
t.co,4,3
gsarti.com,4,2
chatgpt.com,2,1
cn.bing.com,1,1
DuckDuckGo,1,1
