referrer,views_total,views_unique
Google,67,28
inseq.org,60,10
github.com,34,9
pypi.org,6,1
t.co,5,3
Bing,5,2
statics.teams.cdn.office.net,4,1
gsarti.com,3,1
docs.google.com,3,1
yandex.ru,2,2
