url_path,views_total,views_unique
/inseq-team/inseq,237,92
/inseq-team/inseq/blob/main/examples/inseq_tutorial.ipynb,73,18
/inseq-team/inseq/issues,70,11
/inseq-team/inseq/tree/main/examples,57,14
/inseq-team/inseq/tree/main/inseq,53,12
/inseq-team/inseq/pulls,33,4
/inseq-team/inseq/tree/main,21,11
/inseq-team/inseq/issues/221,20,4
/inseq-team/inseq/tree/main/inseq/models,18,6
/inseq-team/inseq/tree/main/inseq/attr,17,6
