time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,1,1,45,15
2025-02-01 00:00:00+00:00,1,1,1,1
2025-02-02 00:00:00+00:00,11,8,33,12
2025-02-03 00:00:00+00:00,50,18,46,14
2025-02-04 00:00:00+00:00,13,8,46,15
2025-02-05 00:00:00+00:00,38,16,36,8
2025-02-06 00:00:00+00:00,9,7,84,14
2025-02-07 00:00:00+00:00,32,9,13,11
2025-02-08 00:00:00+00:00,6,5,17,9
2025-02-09 00:00:00+00:00,15,11,39,7
2025-02-10 00:00:00+00:00,4,2,47,14
2025-02-11 00:00:00+00:00,8,4,56,14
2025-02-12 00:00:00+00:00,8,6,60,12
2025-02-13 00:00:00+00:00,12,11,63,18
