referrer,views_total,views_unique
github.com,222,17
Google,126,42
t.co,54,17
inseq.readthedocs.io,23,4
gsarti.com,11,4
DuckDuckGo,10,4
com.linkedin.android,5,3
cn.bing.com,3,2
arxiv.org,2,2
medium.com,1,1
