referrer,views_total,views_unique
github.com,81,17
Google,55,28
pypi.org,25,2
Bing,10,3
statics.teams.cdn.office.net,8,2
paperswithcode.com,7,1
cn.bing.com,5,4
yandex.com,1,1
t.co,1,1
huggingface.co,1,1
