time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-04 00:00:00+00:00,8.0,4.0,11,8
2025-11-05 00:00:00+00:00,10.0,6.0,10,4
2025-11-06 00:00:00+00:00,5.0,3.0,11,9
2025-11-07 00:00:00+00:00,5.0,4.0,20,7
2025-11-08 00:00:00+00:00,6.0,5.0,6,4
2025-11-09 00:00:00+00:00,3.0,2.0,7,4
2025-11-10 00:00:00+00:00,10.0,3.0,22,6
2025-11-11 00:00:00+00:00,5.0,5.0,11,4
2025-11-12 00:00:00+00:00,5.0,5.0,3,3
2025-11-13 00:00:00+00:00,3.0,3.0,10,6
2025-11-14 00:00:00+00:00,2.0,2.0,8,6
2025-11-15 00:00:00+00:00,4.0,3.0,5,4
2025-11-16 00:00:00+00:00,3.0,3.0,17,11
2025-11-17 00:00:00+00:00,,,7,5
