referrer,views_total,views_unique
github.com,670,18
Google,501,60
inseq.org,136,16
t.co,14,7
sites.google.com,14,2
pypi.org,12,2
statics.teams.cdn.office.net,11,3
mail.google.com,1,1
gsarti.com,1,1
catalyzex.com,1,1
