referrer,views_total,views_unique
Google,176,27
inseq.org,90,12
github.com,53,14
Bing,5,3
t.co,4,2
ecosia.org,3,3
gsarti.com,2,2
chat.qwen.ai,2,1
chatgpt.com,2,1
medium.com,1,1
