referrer,views_total,views_unique
github.com,100,20
Google,93,36
pypi.org,25,2
Bing,12,5
statics.teams.cdn.office.net,8,2
paperswithcode.com,8,2
cn.bing.com,3,3
huggingface.co,1,1
t.co,1,1
jalammar.github.io,1,1
