referrer,views_total,views_unique
Google,268,54
github.com,132,21
sites.google.com,69,4
inseq.org,53,11
t.co,5,5
gsarti.com,4,3
statics.teams.cdn.office.net,4,1
nfelnlp.github.io,4,1
docs.google.com,3,2
skillbox.ru,3,1
