referrer,views_total,views_unique
Google,183,35
github.com,84,14
pypi.org,53,4
inseq.org,33,9
Bing,5,2
t.co,3,3
DuckDuckGo,3,2
link.zhihu.com,2,1
docs.google.com,1,1
ecosia.org,1,1
