referrer,views_total,views_unique
Google,170,40
inseq.org,28,6
github.com,23,13
Bing,16,1
ya.ru,5,1
cn.bing.com,5,1
t.co,2,2
qwant.com,2,1
lens.google.com,1,1
colab.research.google.com,1,1
