time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-06 00:00:00+00:00,9.0,7.0,84,14
2025-02-07 00:00:00+00:00,32.0,9.0,13,11
2025-02-08 00:00:00+00:00,6.0,5.0,17,9
2025-02-09 00:00:00+00:00,15.0,11.0,39,7
2025-02-10 00:00:00+00:00,4.0,2.0,47,14
2025-02-11 00:00:00+00:00,8.0,4.0,56,14
2025-02-12 00:00:00+00:00,8.0,6.0,60,12
2025-02-13 00:00:00+00:00,12.0,11.0,66,20
2025-02-14 00:00:00+00:00,8.0,6.0,24,10
2025-02-15 00:00:00+00:00,,,17,12
2025-02-16 00:00:00+00:00,2.0,2.0,11,8
2025-02-17 00:00:00+00:00,5.0,2.0,22,7
2025-02-18 00:00:00+00:00,,,28,16
2025-02-19 00:00:00+00:00,2.0,2.0,41,12
