referrer,views_total,views_unique
inseq.org,75,17
Google,38,15
github.com,15,8
Bing,8,5
pypi.org,7,1
cn.bing.com,5,1
statics.teams.cdn.office.net,4,1
huggingface.co,3,1
yandex.ru,2,2
DuckDuckGo,2,2
