referrer,views_total,views_unique
github.com,172,22
Google,171,43
inseq.readthedocs.io,90,9
Bing,26,4
t.co,15,10
DuckDuckGo,4,1
pypi.org,3,1
gsarti.com,2,2
skillbox.ru,2,1
discuss.pytorch.org,1,1
