referrer,views_total,views_unique
github.com,86,13
Google,40,8
t.co,19,12
DuckDuckGo,16,1
sites.google.com,3,3
com.linkedin.android,3,2
statics.teams.cdn.office.net,2,2
gsarti.com,2,2
com.google.android.gm,1,1
linkedin.com,1,1
