referrer,views_total,views_unique
Google,107,47
github.com,67,18
inseq.org,55,7
ecosia.org,6,2
t.co,5,4
in.search.yahoo.com,3,2
gsarti.com,2,2
chatgpt.com,2,1
cn.bing.com,2,1
huggingface.co,1,1
