referrer,views_total,views_unique
Google,150,19
github.com,75,11
pypi.org,28,2
inseq.readthedocs.io,18,8
t.co,12,4
linkedin.com,9,5
DuckDuckGo,6,2
notebooks.githubusercontent.com,4,1
l.facebook.com,4,1
com.linkedin.android,3,2
