referrer,views_total,views_unique
Google,567,27
github.com,112,12
inseq.readthedocs.io,49,11
t.co,14,5
DuckDuckGo,5,1
linkedin.com,3,3
paperswithcode.com,2,2
com.linkedin.android,2,1
gsarti.com,2,1
pypi.org,1,1
