time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-01 00:00:00+00:00,3.0,2.0,140,14
2024-05-02 00:00:00+00:00,6.0,2.0,255,18
2024-05-03 00:00:00+00:00,7.0,3.0,428,30
2024-05-04 00:00:00+00:00,5.0,3.0,79,15
2024-05-05 00:00:00+00:00,3.0,3.0,22,15
2024-05-06 00:00:00+00:00,3.0,3.0,120,23
2024-05-07 00:00:00+00:00,2.0,2.0,147,28
2024-05-08 00:00:00+00:00,,,80,29
2024-05-09 00:00:00+00:00,2.0,2.0,65,33
2024-05-10 00:00:00+00:00,3.0,3.0,70,23
2024-05-11 00:00:00+00:00,6.0,1.0,45,11
2024-05-12 00:00:00+00:00,5.0,4.0,10,8
2024-05-13 00:00:00+00:00,3.0,2.0,137,26
2024-05-14 00:00:00+00:00,10.0,4.0,138,29
