referrer,views_total,views_unique
inseq.org,54,11
Google,39,16
github.com,29,9
DuckDuckGo,11,2
Bing,8,5
pypi.org,6,1
arxiv.org,4,1
gsarti.com,2,2
powerpoint.officeapps.live.com,2,1
zenodo.org,2,1
