time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-22 00:00:00+00:00,5,3,200,16
2024-04-23 00:00:00+00:00,14,7,141,12
2024-04-24 00:00:00+00:00,5,4,74,13
2024-04-25 00:00:00+00:00,49,12,203,17
2024-04-26 00:00:00+00:00,5,3,49,16
2024-04-27 00:00:00+00:00,5,4,155,10
2024-04-28 00:00:00+00:00,2,2,54,20
2024-04-29 00:00:00+00:00,12,6,222,19
2024-04-30 00:00:00+00:00,20,11,362,21
2024-05-01 00:00:00+00:00,3,2,140,14
2024-05-02 00:00:00+00:00,6,2,255,18
2024-05-03 00:00:00+00:00,7,3,428,30
2024-05-04 00:00:00+00:00,5,3,79,15
2024-05-05 00:00:00+00:00,3,3,21,14
