time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-10 00:00:00+00:00,2.0,2.0,120,18
2024-04-11 00:00:00+00:00,1.0,1.0,209,17
2024-04-12 00:00:00+00:00,4.0,2.0,203,18
2024-04-13 00:00:00+00:00,25.0,14.0,109,14
2024-04-14 00:00:00+00:00,1.0,1.0,93,10
2024-04-15 00:00:00+00:00,6.0,4.0,127,18
2024-04-16 00:00:00+00:00,3.0,3.0,135,23
2024-04-17 00:00:00+00:00,3.0,3.0,52,16
2024-04-18 00:00:00+00:00,2.0,2.0,32,10
2024-04-19 00:00:00+00:00,1.0,1.0,49,15
2024-04-20 00:00:00+00:00,2.0,2.0,15,2
2024-04-21 00:00:00+00:00,,,57,11
2024-04-22 00:00:00+00:00,5.0,3.0,200,16
2024-04-23 00:00:00+00:00,14.0,7.0,135,10
