referrer,views_total,views_unique
github.com,720,26
Google,592,62
inseq.org,83,13
sites.google.com,20,2
pypi.org,13,2
huggingface.co,12,9
t.co,11,5
statics.teams.cdn.office.net,11,3
colab.research.google.com,11,2
gsarti.com,5,3
