referrer,views_total,views_unique
Google,137,31
pypi.org,48,4
github.com,37,14
Bing,27,4
inseq.org,16,8
overleaf.com,5,2
gsarti.com,3,3
statics.teams.cdn.office.net,3,2
DuckDuckGo,2,2
link.zhihu.com,2,1
