referrer,views_total,views_unique
Google,101,28
github.com,97,11
Bing,85,3
t.co,32,8
inseq.readthedocs.io,11,4
gsarti.com,11,3
arxiv.org,10,4
pypi.org,4,3
com.linkedin.android,4,2
huggingface.co,2,2
