referrer,views_total,views_unique
Google,322,62
github.com,228,25
inseq.org,57,14
Bing,30,2
gsarti.com,15,2
t.co,7,7
pypi.org,4,2
cn.bing.com,3,3
qwant.com,2,1
huggingface.co,1,1
