referrer,views_total,views_unique
github.com,94,12
Google,29,8
linkedin.com,20,8
DuckDuckGo,16,1
com.linkedin.android,15,6
t.co,12,9
gsarti.com,4,4
sites.google.com,3,3
nfelnlp.github.io,2,2
yandex.ru,1,1
