referrer,views_total,views_unique
Google,125,45
github.com,114,23
inseq.org,45,10
paperswithcode.com,28,1
DuckDuckGo,9,2
t.co,5,5
Bing,3,2
gsarti.com,2,2
qwant.com,2,1
pypi.org,1,1
