referrer,views_total,views_unique
Google,104,43
github.com,63,18
inseq.org,56,8
ecosia.org,6,2
t.co,5,4
chatgpt.com,4,1
in.search.yahoo.com,3,2
gsarti.com,2,2
cn.bing.com,2,1
huggingface.co,1,1
