referrer,views_total,views_unique
Google,65,21
github.com,47,11
pypi.org,24,1
statics.teams.cdn.office.net,8,2
cn.bing.com,3,2
DuckDuckGo,2,2
Bing,2,1
yandex.com,1,1
t.co,1,1
gsarti.com,1,1
