referrer,views_total,views_unique
github.com,664,22
Google,567,61
inseq.org,101,13
sites.google.com,20,2
t.co,14,6
pypi.org,13,2
statics.teams.cdn.office.net,11,3
gsarti.com,4,3
huggingface.co,3,3
towardsdatascience.com,2,1
