referrer,views_total,views_unique
Google,107,27
github.com,31,13
Bing,15,1
t.co,8,5
gsarti.com,4,3
inseq.readthedocs.io,3,2
sites.google.com,2,2
yandex.ru,1,1
arxiv.org,1,1
paperswithcode.com,1,1
