referrer,views_total,views_unique
Google,84,38
github.com,64,12
gsarti.com,7,3
inseq.org,6,5
Bing,6,4
statics.teams.cdn.office.net,4,2
arxiv.org,3,1
cn.bing.com,2,2
t.co,2,1
DuckDuckGo,1,1
