url_path,views_total,views_unique
/inseq-team/inseq,360,207
/inseq-team/inseq/releases/tag/v0.4.0,53,40
/inseq-team/inseq/issues,30,12
/inseq-team/inseq/pulls,29,5
/inseq-team/inseq/tree/main/inseq,24,10
/inseq-team/inseq/pull/145,16,3
/inseq-team/inseq/tree/main/inseq/attr,13,6
/inseq-team/inseq/stargazers,12,3
/inseq-team/inseq/pull/166,12,1
/inseq-team/inseq/issues/162,9,6
