referrer,views_total,views_unique
github.com,145,17
Google,121,43
inseq.org,18,8
t.co,5,2
Bing,3,3
statics.teams.cdn.office.net,2,2
doubao.com,1,1
rug.nl,1,1
chatgpt.com,1,1
gsarti.com,1,1
