referrer,views_total,views_unique
Google,92,39
github.com,60,19
inseq.org,21,3
colab.research.google.com,6,3
ecosia.org,6,2
statics.teams.cdn.office.net,4,3
chatgpt.com,4,1
gsarti.com,2,2
Bing,2,2
yandex.ru,2,1
