referrer,views_total,views_unique
Google,27,15
inseq.org,9,3
github.com,8,4
DuckDuckGo,6,1
Bing,3,3
chatgpt.com,1,1
euc-powerpoint.officeapps.live.com,1,1
gsarti.com,1,1
search.brave.com,1,1
