url_path,views_total,views_unique
/inseq-team/inseq,200,93
/inseq-team/inseq/blob/main/examples/inseq_tutorial.ipynb,53,15
/inseq-team/inseq/tree/main/examples,22,9
/inseq-team/inseq/issues,22,6
/inseq-team/inseq/tree/main/inseq,14,5
/inseq-team/inseq/issues/232,7,3
/inseq-team/inseq/issues/279,7,3
/inseq-team/inseq/tree/main,6,2
/inseq-team/inseq/branches/stale,6,1
/inseq-team/inseq/commits/main,5,2
