referrer,views_total,views_unique
Google,180,33
inseq.org,86,9
github.com,35,15
notebooks.githubusercontent.com,5,1
Bing,4,3
ecosia.org,3,3
gsarti.com,2,2
chat.qwen.ai,2,1
t.co,2,1
medium.com,1,1
