referrer,views_total,views_unique
Google,359,103
github.com,270,22
inseq.org,64,14
gsarti.com,12,5
t.co,8,7
search.brave.com,7,1
DuckDuckGo,3,2
docs.google.com,2,2
statics.teams.cdn.office.net,2,1
Bing,1,1
