time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-25 00:00:00+00:00,4.0,1.0,,
2025-12-26 00:00:00+00:00,5.0,2.0,,
2025-12-27 00:00:00+00:00,2.0,2.0,82.0,7.0
2025-12-28 00:00:00+00:00,5.0,4.0,43.0,6.0
2025-12-29 00:00:00+00:00,19.0,11.0,16.0,5.0
2025-12-30 00:00:00+00:00,22.0,10.0,26.0,8.0
2025-12-31 00:00:00+00:00,8.0,6.0,8.0,8.0
2026-01-01 00:00:00+00:00,6.0,5.0,19.0,6.0
2026-01-02 00:00:00+00:00,6.0,6.0,11.0,4.0
2026-01-03 00:00:00+00:00,3.0,3.0,6.0,6.0
2026-01-04 00:00:00+00:00,2.0,2.0,6.0,6.0
2026-01-05 00:00:00+00:00,10.0,7.0,34.0,4.0
2026-01-06 00:00:00+00:00,3.0,3.0,9.0,7.0
2026-01-07 00:00:00+00:00,6.0,3.0,16.0,11.0
2026-01-08 00:00:00+00:00,,,38.0,15.0
2026-01-09 00:00:00+00:00,,,41.0,10.0
