referrer,views_total,views_unique
Google,360,30
github.com,299,15
inseq.readthedocs.io,17,11
pypi.org,17,2
tweakers.net,12,11
gsarti.com,5,2
in.search.yahoo.com,5,1
t.co,2,1
github1s.com,1,1
