referrer,views_total,views_unique
Google,214,20
github.com,82,10
gsarti.com,17,6
inseq.readthedocs.io,7,3
huggingface.co,6,1
com.linkedin.android,4,2
DuckDuckGo,2,1
pypi.org,1,1
colab.research.google.com,1,1
paperswithcode.com,1,1
