referrer,views_total,views_unique
Google,378,49
github.com,166,18
sites.google.com,73,5
inseq.org,65,10
Bing,21,3
t.co,10,7
gsarti.com,10,5
huggingface.co,6,1
docs.google.com,3,2
DuckDuckGo,2,2
