referrer,views_total,views_unique
Google,116,39
github.com,66,14
inseq.org,21,6
Bing,17,5
statics.teams.cdn.office.net,5,5
t.co,3,3
DuckDuckGo,3,1
chatgpt.com,2,2
gsarti.com,1,1
