referrer,views_total,views_unique
github.com,61,15
Google,59,21
inseq.org,10,8
Bing,6,2
yandex.ru,2,2
ecosia.org,2,1
DuckDuckGo,1,1
chatgpt.com,1,1
search.brave.com,1,1
