referrer,views_total,views_unique
Google,123,40
github.com,70,17
inseq.org,21,5
DuckDuckGo,8,2
com.google.android.gm,7,1
sidn.baulab.info,6,5
t.co,4,4
huggingface.co,2,2
cn.bing.com,2,2
ya.ru,2,1
