referrer,views_total,views_unique
Google,93,34
github.com,84,19
pypi.org,25,2
Bing,11,4
statics.teams.cdn.office.net,8,2
paperswithcode.com,8,2
cn.bing.com,3,3
DuckDuckGo,1,1
t.co,1,1
jalammar.github.io,1,1
