referrer,views_total,views_unique
Google,140,40
github.com,54,17
huggingface.co,14,2
inseq.org,10,4
DuckDuckGo,8,2
com.google.android.gm,7,1
sidn.baulab.info,6,5
t.co,4,4
chatgpt.com,4,2
cn.bing.com,2,2
