referrer,views_total,views_unique
Google,129,33
github.com,56,14
pypi.org,43,3
inseq.org,26,11
Bing,5,2
statics.teams.cdn.office.net,3,2
gsarti.com,2,2
link.zhihu.com,2,1
chatgpt.com,2,1
docs.google.com,1,1
