time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-22 00:00:00+00:00,9.0,6.0,91.0,13.0
2024-08-23 00:00:00+00:00,6.0,4.0,31.0,15.0
2024-08-24 00:00:00+00:00,6.0,3.0,83.0,8.0
2024-08-25 00:00:00+00:00,1.0,1.0,11.0,5.0
2024-08-26 00:00:00+00:00,5.0,5.0,57.0,13.0
2024-08-27 00:00:00+00:00,,,81.0,12.0
2024-08-28 00:00:00+00:00,2.0,2.0,49.0,12.0
2024-08-29 00:00:00+00:00,2.0,1.0,55.0,11.0
2024-08-30 00:00:00+00:00,7.0,2.0,42.0,10.0
2024-08-31 00:00:00+00:00,5.0,3.0,,
2024-09-01 00:00:00+00:00,1.0,1.0,18.0,7.0
2024-09-02 00:00:00+00:00,4.0,3.0,91.0,11.0
2024-09-03 00:00:00+00:00,4.0,1.0,44.0,13.0
2024-09-04 00:00:00+00:00,2.0,2.0,30.0,16.0
