referrer,views_total,views_unique
Google,71,41
github.com,64,14
Bing,10,7
qwant.com,9,1
inseq.org,5,3
statics.teams.cdn.office.net,4,4
chatgpt.com,2,2
t.co,2,1
gsarti.com,1,1
cn.bing.com,1,1
