referrer,views_total,views_unique
Google,292,53
github.com,108,19
inseq.org,53,10
sites.google.com,26,5
t.co,5,5
nfelnlp.github.io,4,1
statics.teams.cdn.office.net,4,1
docs.google.com,3,2
skillbox.ru,3,1
pypi.org,3,1
