referrer,views_total,views_unique
Google,318,48
github.com,134,22
inseq.org,82,15
gsarti.com,70,6
t.co,20,13
Bing,5,3
towardsdatascience.com,4,2
cn.bing.com,3,2
com.google.android.gm,3,1
huggingface.co,2,1
