referrer,views_total,views_unique
github.com,675,19
Google,584,61
inseq.org,137,16
t.co,14,7
sites.google.com,14,2
pypi.org,13,2
statics.teams.cdn.office.net,11,3
gsarti.com,2,2
towardsdatascience.com,2,1
mail.google.com,1,1
