referrer,views_total,views_unique
Google,51,19
github.com,17,7
inseq.org,15,7
Bing,6,2
gsarti.com,5,5
pypi.org,2,2
search.brave.com,2,2
chatgpt.com,1,1
statics.teams.cdn.office.net,1,1
yandex.ru,1,1
