referrer,views_total,views_unique
Google,107,29
Bing,85,3
github.com,82,13
t.co,70,23
inseq.readthedocs.io,21,6
arxiv.org,11,5
pypi.org,10,4
huggingface.co,2,2
acl.rocket.chat,2,1
yandex.ru,1,1
