referrer,views_total,views_unique
Google,101,37
inseq.org,38,6
github.com,30,14
Bing,17,2
cn.bing.com,10,1
lens.google.com,6,2
ya.ru,5,1
qwant.com,2,1
yandex.ru,1,1
t.co,1,1
