referrer,views_total,views_unique
Google,279,31
inseq.org,91,12
github.com,48,12
Bing,5,3
chatgpt.com,2,2
t.co,2,1
sltcdt.atlassian.net,1,1
sites.google.com,1,1
gsarti.com,1,1
arxiv.org,1,1
