referrer,views_total,views_unique
github.com,167,15
Google,87,29
t.co,53,16
inseq.readthedocs.io,20,4
DuckDuckGo,10,4
gsarti.com,10,4
com.linkedin.android,5,3
cn.bing.com,3,2
medium.com,1,1
ecco.readthedocs.io,1,1
