referrer,views_total,views_unique
Google,266,57
github.com,189,25
inseq.org,53,14
Bing,30,2
gsarti.com,16,3
t.co,7,7
pypi.org,4,2
DuckDuckGo,4,1
qwant.com,3,1
huggingface.co,1,1
